,reservation_no,room_no,total_nights,total_rate,avg_daily_rate,room_type,rate_type,booking_date,reservation_date,reservation_weekday,reservation_date_short
12801,14979,210,14,604.38,43.17,Double ,Best Available Rate,2019-07-15,2019-07-30,Tuesday,"30, July"
12802,14979,210,14,604.38,43.17,Double ,Best Available Rate,2019-07-15,2019-07-31,Wednesday,"31, July"
12803,14979,210,14,604.38,43.17,Double ,Best Available Rate,2019-07-15,2019-08-01,Thursday,"01, August"
12804,14979,210,14,604.38,43.17,Double ,Best Available Rate,2019-07-15,2019-08-02,Friday,"02, August"
12805,14414,206,2,132.0,66.0,Double ,Expedia,2019-05-14,2019-05-25,Saturday,"25, May"
12806,14414,206,2,132.0,66.0,Double ,Expedia,2019-05-14,2019-05-26,Sunday,"26, May"
12807,14417,211,1,98.0,98.0,Upscale King,Best Available Rate,2019-05-15,2019-06-13,Thursday,"13, June"
12808,14418,207,2,139.5,69.75,King,Expedia,2019-05-15,2019-05-24,Friday,"24, May"
12809,14418,207,2,139.5,69.75,King,Expedia,2019-05-15,2019-05-25,Saturday,"25, May"
12810,15453,203,1,50.0,50.0,King,Best Available Rate,2019-09-12,2019-09-12,Thursday,"12, September"
12811,14428,205,1,0.0,0.0,King,Comped Rate,2019-05-16,2019-05-15,Wednesday,"15, May"
12812,14446,204,1,0.0,0.0,King,Booking.com,2019-05-17,2019-05-17,Friday,"17, May"
12813,14430,110,4,412.0,103.0,Premier King,Best Available Rate,2019-05-16,2019-05-19,Sunday,"19, May"
12814,14430,110,4,412.0,103.0,Premier King,Best Available Rate,2019-05-16,2019-05-20,Monday,"20, May"
12815,14430,110,4,412.0,103.0,Premier King,Best Available Rate,2019-05-16,2019-05-21,Tuesday,"21, May"
12816,14430,110,4,412.0,103.0,Premier King,Best Available Rate,2019-05-16,2019-05-22,Wednesday,"22, May"
12817,14433,206,1,53.0,53.0,Double ,Expedia,2019-05-16,2019-05-16,Thursday,"16, May"
12818,14434,106,2,124.5,62.25,Double ,Expedia,2019-05-16,2019-05-21,Tuesday,"21, May"
12819,14434,106,2,124.5,62.25,Double ,Expedia,2019-05-16,2019-05-22,Wednesday,"22, May"
12820,14474,210,1,78.0,78.0,Double ,Best Available Rate,2019-05-19,2019-05-19,Sunday,"19, May"
12821,14436,212,1,62.25,62.25,King,Expedia,2019-05-16,2019-05-18,Saturday,"18, May"
12822,14437,203,1,78.0,78.0,King,Best Available Rate,2019-05-16,2019-05-16,Thursday,"16, May"
12823,14438,208,3,186.75,62.25,Double ,Expedia,2019-05-17,2019-05-20,Monday,"20, May"
12824,14438,208,3,186.75,62.25,Double ,Expedia,2019-05-17,2019-05-21,Tuesday,"21, May"
12825,14438,208,3,186.75,62.25,Double ,Expedia,2019-05-17,2019-05-22,Wednesday,"22, May"
12826,14484,201,1,78.0,78.0,King,Best Available Rate,2019-05-19,2019-05-21,Tuesday,"21, May"
12827,14440,112,1,85.36,85.36,Upscale King,Best Available Rate,2019-05-17,2019-05-25,Saturday,"25, May"
12828,14441,204,2,161.02,80.51,King,Best Available Rate,2019-05-17,2019-05-25,Saturday,"25, May"
12829,14441,204,2,161.02,80.51,King,Best Available Rate,2019-05-17,2019-05-26,Sunday,"26, May"
12830,14442,105,6,453.96,75.66,Premier King,Best Available Rate,2019-05-17,2019-05-18,Saturday,"18, May"
12831,14442,105,6,453.96,75.66,Premier King,Best Available Rate,2019-05-17,2019-05-19,Sunday,"19, May"
12832,14442,105,6,453.96,75.66,Premier King,Best Available Rate,2019-05-17,2019-05-20,Monday,"20, May"
12833,14442,105,6,453.96,75.66,Premier King,Best Available Rate,2019-05-17,2019-05-21,Tuesday,"21, May"
12834,14442,105,6,453.96,75.66,Premier King,Best Available Rate,2019-05-17,2019-05-22,Wednesday,"22, May"
12835,14442,105,6,453.96,75.66,Premier King,Best Available Rate,2019-05-17,2019-05-23,Thursday,"23, May"
12836,14443,112,1,88.0,88.0,Upscale King,Best Available Rate,2019-05-17,2019-05-18,Saturday,"18, May"
12837,14444,102,3,363.0,121.0,Sweetheart King,Best Available Rate,2019-05-17,2019-05-20,Monday,"20, May"
12838,14444,102,3,363.0,121.0,Sweetheart King,Best Available Rate,2019-05-17,2019-05-21,Tuesday,"21, May"
12839,14444,102,3,363.0,121.0,Sweetheart King,Best Available Rate,2019-05-17,2019-05-22,Wednesday,"22, May"
12840,14633,201,3,234.0,78.0,King,Best Available Rate,2019-06-07,2019-06-11,Tuesday,"11, June"
12841,14633,201,3,234.0,78.0,King,Best Available Rate,2019-06-07,2019-06-12,Wednesday,"12, June"
12842,14633,201,3,234.0,78.0,King,Best Available Rate,2019-06-07,2019-06-13,Thursday,"13, June"
12843,14448,110,1,75.66,75.66,Premier King,Best Available Rate,2019-05-17,2019-05-17,Friday,"17, May"
12844,14490,207,2,78.0,39.0,King,Best Available Rate,2019-05-20,2019-05-20,Monday,"20, May"
12845,14490,207,2,78.0,39.0,King,Best Available Rate,2019-05-20,2019-05-21,Tuesday,"21, May"
12846,14453,209,3,326.25,108.75,Double ,Expedia,2019-05-17,2019-05-20,Monday,"20, May"
12847,14453,209,3,326.25,108.75,Double ,Expedia,2019-05-17,2019-05-21,Tuesday,"21, May"
12848,14453,209,3,326.25,108.75,Double ,Expedia,2019-05-17,2019-05-22,Wednesday,"22, May"
12849,14454,205,2,151.32,75.66,King,Best Available Rate,2019-05-17,2019-05-17,Friday,"17, May"
12850,14454,205,2,151.32,75.66,King,Best Available Rate,2019-05-17,2019-05-18,Saturday,"18, May"
12851,14455,109,2,116.6,58.3,Double ,Best Available Rate,2019-05-17,2019-05-17,Friday,"17, May"
12852,14455,109,2,116.6,58.3,Double ,Best Available Rate,2019-05-17,2019-05-18,Saturday,"18, May"
12853,14458,101,3,186.75,62.25,Double ,Expedia,2019-05-17,2019-06-16,Sunday,"16, June"
12854,14458,101,3,186.75,62.25,Double ,Expedia,2019-05-17,2019-06-17,Monday,"17, June"
12855,14458,101,3,186.75,62.25,Double ,Expedia,2019-05-17,2019-06-18,Tuesday,"18, June"
12856,14459,206,3,186.75,62.25,Double ,Expedia,2019-05-17,2019-06-16,Sunday,"16, June"
12857,14459,206,3,186.75,62.25,Double ,Expedia,2019-05-17,2019-06-17,Monday,"17, June"
12858,14459,206,3,186.75,62.25,Double ,Expedia,2019-05-17,2019-06-18,Tuesday,"18, June"
12859,14466,107,1,75.66,75.66,King,Best Available Rate,2019-05-18,2019-05-18,Saturday,"18, May"
12860,14470,106,1,62.25,62.25,Double ,Expedia,2019-05-18,2019-05-20,Monday,"20, May"
12861,14472,101,1,62.25,62.25,Double ,Expedia,2019-05-19,2019-05-19,Sunday,"19, May"
12862,14475,204,2,126.6,63.3,King,Best Available Rate,2019-05-19,2019-05-19,Sunday,"19, May"
12863,14475,204,2,126.6,63.3,King,Best Available Rate,2019-05-19,2019-05-20,Monday,"20, May"
12864,14476,205,3,226.98,75.66,King,Best Available Rate,2019-05-19,2019-05-20,Monday,"20, May"
12865,14476,205,3,226.98,75.66,King,Best Available Rate,2019-05-19,2019-05-21,Tuesday,"21, May"
12866,14476,205,3,226.98,75.66,King,Best Available Rate,2019-05-19,2019-05-22,Wednesday,"22, May"
12867,14477,105,1,78.0,78.0,Premier King,Best Available Rate,2019-05-19,2019-06-09,Sunday,"09, June"
12868,14478,207,29,1295.0,44.6551724137931,King,Best Available Rate,2019-05-19,2019-05-26,Sunday,"26, May"
12869,14478,207,29,1295.0,44.6551724137931,King,Best Available Rate,2019-05-19,2019-05-27,Monday,"27, May"
12870,14478,207,29,1295.0,44.6551724137931,King,Best Available Rate,2019-05-19,2019-05-28,Tuesday,"28, May"
12871,14478,207,29,1295.0,44.6551724137931,King,Best Available Rate,2019-05-19,2019-05-29,Wednesday,"29, May"
12872,14478,207,29,1295.0,44.6551724137931,King,Best Available Rate,2019-05-19,2019-05-30,Thursday,"30, May"
12873,14478,207,29,1295.0,44.6551724137931,King,Best Available Rate,2019-05-19,2019-05-31,Friday,"31, May"
12874,14478,207,29,1295.0,44.6551724137931,King,Best Available Rate,2019-05-19,2019-06-01,Saturday,"01, June"
12875,14478,207,29,1295.0,44.6551724137931,King,Best Available Rate,2019-05-19,2019-06-02,Sunday,"02, June"
12876,14478,207,29,1295.0,44.6551724137931,King,Best Available Rate,2019-05-19,2019-06-03,Monday,"03, June"
12877,14478,207,29,1295.0,44.6551724137931,King,Best Available Rate,2019-05-19,2019-06-04,Tuesday,"04, June"
12878,14478,207,29,1295.0,44.6551724137931,King,Best Available Rate,2019-05-19,2019-06-05,Wednesday,"05, June"
12879,14478,207,29,1295.0,44.6551724137931,King,Best Available Rate,2019-05-19,2019-06-06,Thursday,"06, June"
12880,14478,207,29,1295.0,44.6551724137931,King,Best Available Rate,2019-05-19,2019-06-07,Friday,"07, June"
12881,14478,207,29,1295.0,44.6551724137931,King,Best Available Rate,2019-05-19,2019-06-08,Saturday,"08, June"
12882,14478,207,29,1295.0,44.6551724137931,King,Best Available Rate,2019-05-19,2019-06-09,Sunday,"09, June"
12883,14478,207,29,1295.0,44.6551724137931,King,Best Available Rate,2019-05-19,2019-06-10,Monday,"10, June"
12884,14478,207,29,1295.0,44.6551724137931,King,Best Available Rate,2019-05-19,2019-06-11,Tuesday,"11, June"
12885,14478,207,29,1295.0,44.6551724137931,King,Best Available Rate,2019-05-19,2019-06-12,Wednesday,"12, June"
12886,14478,207,29,1295.0,44.6551724137931,King,Best Available Rate,2019-05-19,2019-06-13,Thursday,"13, June"
12887,14478,207,29,1295.0,44.6551724137931,King,Best Available Rate,2019-05-19,2019-06-14,Friday,"14, June"
12888,14478,207,29,1295.0,44.6551724137931,King,Best Available Rate,2019-05-19,2019-06-15,Saturday,"15, June"
12889,14478,207,29,1295.0,44.6551724137931,King,Best Available Rate,2019-05-19,2019-06-16,Sunday,"16, June"
12890,14478,207,29,1295.0,44.6551724137931,King,Best Available Rate,2019-05-19,2019-06-17,Monday,"17, June"
12891,14478,207,29,1295.0,44.6551724137931,King,Best Available Rate,2019-05-19,2019-06-18,Tuesday,"18, June"
12892,14478,207,29,1295.0,44.6551724137931,King,Best Available Rate,2019-05-19,2019-06-19,Wednesday,"19, June"
12893,14478,207,29,1295.0,44.6551724137931,King,Best Available Rate,2019-05-19,2019-06-20,Thursday,"20, June"
12894,14478,207,29,1295.0,44.6551724137931,King,Best Available Rate,2019-05-19,2019-06-21,Friday,"21, June"
12895,14478,207,29,1295.0,44.6551724137931,King,Best Available Rate,2019-05-19,2019-06-22,Saturday,"22, June"
12896,14478,207,29,1295.0,44.6551724137931,King,Best Available Rate,2019-05-19,2019-06-23,Sunday,"23, June"
12897,14480,106,1,58.22,58.22,Double ,Best Available Rate,2019-05-19,2019-05-19,Sunday,"19, May"
12898,14481,106,1,85.36,85.36,Double ,Best Available Rate,2019-05-19,2019-06-01,Saturday,"01, June"
12899,14483,208,1,60.0,60.0,Double ,Best Available Rate,2019-05-19,2019-05-19,Sunday,"19, May"
12900,14485,210,1,77.25,77.25,Double ,Expedia,2019-05-19,2019-05-20,Monday,"20, May"
12901,14486,109,3,264.0,88.0,Double ,Best Available Rate,2019-05-19,2019-05-19,Sunday,"19, May"
12902,14486,109,3,264.0,88.0,Double ,Best Available Rate,2019-05-19,2019-05-20,Monday,"20, May"
12903,14486,109,3,264.0,88.0,Double ,Best Available Rate,2019-05-19,2019-05-21,Tuesday,"21, May"
12904,14489,104,1,83.0,83.0,Double ,Booking.com,2019-05-20,2019-06-16,Sunday,"16, June"
12905,14491,107,1,103.0,103.0,King,Booking.com,2019-05-20,2019-05-22,Wednesday,"22, May"
12906,14493,203,3,294.0,98.0,King,Best Available Rate,2019-05-20,2019-05-20,Monday,"20, May"
12907,14493,203,3,294.0,98.0,King,Best Available Rate,2019-05-20,2019-05-21,Tuesday,"21, May"
12908,14493,203,3,294.0,98.0,King,Best Available Rate,2019-05-20,2019-05-22,Wednesday,"22, May"
12909,14494,203,2,176.0,88.0,King,Best Available Rate,2019-05-20,2019-05-26,Sunday,"26, May"
12910,14494,203,2,176.0,88.0,King,Best Available Rate,2019-05-20,2019-05-27,Monday,"27, May"
12911,14496,112,3,363.0,121.0,Upscale King,Best Available Rate,2019-05-20,2019-05-21,Tuesday,"21, May"
12912,14496,112,3,363.0,121.0,Upscale King,Best Available Rate,2019-05-20,2019-05-22,Wednesday,"22, May"
12913,14496,112,3,363.0,121.0,Upscale King,Best Available Rate,2019-05-20,2019-05-23,Thursday,"23, May"
12914,14499,112,1,100.0,100.0,Upscale King,Best Available Rate,2019-05-20,2019-05-20,Monday,"20, May"
12915,14501,112,1,88.0,88.0,Upscale King,Best Available Rate,2019-05-21,2019-05-30,Thursday,"30, May"
12916,14506,108,8,505.5,63.1875,Double ,Expedia,2019-05-21,2019-06-02,Sunday,"02, June"
12917,14506,108,8,505.5,63.1875,Double ,Expedia,2019-05-21,2019-06-03,Monday,"03, June"
12918,14506,108,8,505.5,63.1875,Double ,Expedia,2019-05-21,2019-06-04,Tuesday,"04, June"
12919,14506,108,8,505.5,63.1875,Double ,Expedia,2019-05-21,2019-06-05,Wednesday,"05, June"
12920,14506,108,8,505.5,63.1875,Double ,Expedia,2019-05-21,2019-06-06,Thursday,"06, June"
12921,14506,108,8,505.5,63.1875,Double ,Expedia,2019-05-21,2019-06-07,Friday,"07, June"
12922,14506,108,8,505.5,63.1875,Double ,Expedia,2019-05-21,2019-06-08,Saturday,"08, June"
12923,14506,108,8,505.5,63.1875,Double ,Expedia,2019-05-21,2019-06-09,Sunday,"09, June"
12924,14507,109,4,264.0,66.0,Double ,Expedia,2019-05-21,2019-06-28,Friday,"28, June"
12925,14507,109,4,264.0,66.0,Double ,Expedia,2019-05-21,2019-06-29,Saturday,"29, June"
12926,14507,109,4,264.0,66.0,Double ,Expedia,2019-05-21,2019-06-30,Sunday,"30, June"
12927,14507,109,4,264.0,66.0,Double ,Expedia,2019-05-21,2019-07-01,Monday,"01, July"
12928,14508,207,1,81.18,81.18,King,Best Available Rate,2019-05-22,2019-05-22,Wednesday,"22, May"
12929,15256,212,2,156.0,78.0,King,Best Available Rate,2019-08-17,2019-08-17,Saturday,"17, August"
12930,15256,212,2,156.0,78.0,King,Best Available Rate,2019-08-17,2019-08-18,Sunday,"18, August"
12931,14510,110,4,312.0,78.0,Premier King,Best Available Rate,2019-05-22,2019-06-16,Sunday,"16, June"
12932,14510,110,4,312.0,78.0,Premier King,Best Available Rate,2019-05-22,2019-06-17,Monday,"17, June"
12933,14510,110,4,312.0,78.0,Premier King,Best Available Rate,2019-05-22,2019-06-18,Tuesday,"18, June"
12934,14510,110,4,312.0,78.0,Premier King,Best Available Rate,2019-05-22,2019-06-19,Wednesday,"19, June"
12935,14511,203,3,232.46,77.48666666666666,King,Best Available Rate,2019-05-22,2019-05-23,Thursday,"23, May"
12936,14511,203,3,232.46,77.48666666666666,King,Best Available Rate,2019-05-22,2019-05-24,Friday,"24, May"
12937,14511,203,3,232.46,77.48666666666666,King,Best Available Rate,2019-05-22,2019-05-25,Saturday,"25, May"
12938,15141,204,1,78.0,78.0,King,Best Available Rate,2019-08-05,2019-08-04,Sunday,"04, August"
12939,14514,211,1,77.25,77.25,Upscale King,Expedia,2019-05-23,2019-05-26,Sunday,"26, May"
12940,14521,106,1,78.0,78.0,Double ,Best Available Rate,2019-05-23,2019-05-23,Thursday,"23, May"
12941,14523,104,1,78.0,78.0,Double ,Best Available Rate,2019-05-23,2019-06-17,Monday,"17, June"
12942,14526,106,1,75.66,75.66,Double ,Best Available Rate,2019-05-24,2019-05-24,Friday,"24, May"
12943,14529,106,1,83.0,83.0,Double ,Booking.com,2019-05-25,2019-05-28,Tuesday,"28, May"
12944,14530,205,2,186.0,93.0,King,Booking.com,2019-05-25,2019-05-31,Friday,"31, May"
12945,14530,205,2,186.0,93.0,King,Booking.com,2019-05-25,2019-06-01,Saturday,"01, June"
12946,14531,112,5,780.0,156.0,Upscale King,Best Available Rate,2019-05-25,2019-09-19,Thursday,"19, September"
12947,14531,112,5,780.0,156.0,Upscale King,Best Available Rate,2019-05-25,2019-09-20,Friday,"20, September"
12948,14531,112,5,780.0,156.0,Upscale King,Best Available Rate,2019-05-25,2019-09-21,Saturday,"21, September"
12949,14531,112,5,780.0,156.0,Upscale King,Best Available Rate,2019-05-25,2019-09-22,Sunday,"22, September"
12950,14531,112,5,780.0,156.0,Upscale King,Best Available Rate,2019-05-25,2019-09-23,Monday,"23, September"
12951,14533,102,1,77.25,77.25,Sweetheart King,Expedia,2019-05-25,2019-05-26,Sunday,"26, May"
12952,14537,104,1,83.0,83.0,Double ,Booking.com,2019-05-26,2019-06-12,Wednesday,"12, June"
12953,14566,204,1,0.0,0.0,King,Best Available Rate,2019-05-30,2019-05-30,Thursday,"30, May"
12954,14552,201,1,62.25,62.25,King,Expedia,2019-05-28,2019-06-09,Sunday,"09, June"
12955,14554,211,1,88.0,88.0,Upscale King,Best Available Rate,2019-05-28,2019-07-03,Wednesday,"03, July"
12956,14943,108,4,292.0,73.0,Double ,Best Available Rate,2019-07-10,2019-07-10,Wednesday,"10, July"
12957,14943,108,4,292.0,73.0,Double ,Best Available Rate,2019-07-10,2019-07-11,Thursday,"11, July"
12958,14943,108,4,292.0,73.0,Double ,Best Available Rate,2019-07-10,2019-07-12,Friday,"12, July"
12959,14943,108,4,292.0,73.0,Double ,Best Available Rate,2019-07-10,2019-07-13,Saturday,"13, July"
12960,14558,205,2,199.5,99.75,King,Expedia,2019-05-29,2019-09-17,Tuesday,"17, September"
12961,14558,205,2,199.5,99.75,King,Expedia,2019-05-29,2019-09-18,Wednesday,"18, September"
12962,14559,110,5,435.0,87.0,Premier King,Booking.com,2019-05-29,2019-05-31,Friday,"31, May"
12963,14559,110,5,435.0,87.0,Premier King,Booking.com,2019-05-29,2019-06-01,Saturday,"01, June"
12964,14559,110,5,435.0,87.0,Premier King,Booking.com,2019-05-29,2019-06-02,Sunday,"02, June"
12965,14559,110,5,435.0,87.0,Premier King,Booking.com,2019-05-29,2019-06-03,Monday,"03, June"
12966,14559,110,5,435.0,87.0,Premier King,Booking.com,2019-05-29,2019-06-04,Tuesday,"04, June"
12967,14560,203,1,93.0,93.0,King,Booking.com,2019-05-29,2019-05-31,Friday,"31, May"
12968,14563,202,1,68.06,68.06,King,Best Available Rate,2019-05-29,2019-05-29,Wednesday,"29, May"
12969,15113,211,1,108.0,108.0,Upscale King,Best Available Rate,2019-08-01,2019-08-01,Thursday,"01, August"
12970,14567,105,1,93.0,93.0,Premier King,Booking.com,2019-05-30,2019-05-31,Friday,"31, May"
12971,14920,104,3,204.0,68.0,Double ,Best Available Rate,2019-07-07,2019-07-09,Tuesday,"09, July"
12972,14920,104,3,204.0,68.0,Double ,Best Available Rate,2019-07-07,2019-07-10,Wednesday,"10, July"
12973,14920,104,3,204.0,68.0,Double ,Best Available Rate,2019-07-07,2019-07-11,Thursday,"11, July"
12974,15020,102,1,88.0,88.0,Sweetheart King,Best Available Rate,2019-07-19,2019-07-20,Saturday,"20, July"
12975,14592,211,1,88.0,88.0,Upscale King,Best Available Rate,2019-06-02,2019-06-02,Sunday,"02, June"
12976,14582,104,1,88.0,88.0,Double ,Best Available Rate,2019-06-01,2019-05-31,Friday,"31, May"
12977,14588,204,1,62.25,62.25,King,Expedia,2019-06-01,2019-06-01,Saturday,"01, June"
12978,14590,206,1,64.78,64.78,Double ,Best Available Rate,2019-06-01,2019-06-01,Saturday,"01, June"
12979,14597,106,2,196.0,98.0,Double ,Best Available Rate,2019-06-03,2019-06-03,Monday,"03, June"
12980,14597,106,2,196.0,98.0,Double ,Best Available Rate,2019-06-03,2019-06-04,Tuesday,"04, June"
12981,14599,108,5,400.0,80.0,Double ,Best Available Rate,2019-06-03,2019-06-15,Saturday,"15, June"
12982,14599,108,5,400.0,80.0,Double ,Best Available Rate,2019-06-03,2019-06-16,Sunday,"16, June"
12983,14599,108,5,400.0,80.0,Double ,Best Available Rate,2019-06-03,2019-06-17,Monday,"17, June"
12984,14599,108,5,400.0,80.0,Double ,Best Available Rate,2019-06-03,2019-06-18,Tuesday,"18, June"
12985,14599,108,5,400.0,80.0,Double ,Best Available Rate,2019-06-03,2019-06-19,Wednesday,"19, June"
12986,14602,204,1,53.0,53.0,King,Expedia,2019-06-03,2019-06-04,Tuesday,"04, June"
12987,14603,205,7,375.0,53.57142857142857,King,Best Available Rate,2019-06-03,2019-06-03,Monday,"03, June"
12988,14603,205,7,375.0,53.57142857142857,King,Best Available Rate,2019-06-03,2019-06-04,Tuesday,"04, June"
12989,14603,205,7,375.0,53.57142857142857,King,Best Available Rate,2019-06-03,2019-06-05,Wednesday,"05, June"
12990,14603,205,7,375.0,53.57142857142857,King,Best Available Rate,2019-06-03,2019-06-06,Thursday,"06, June"
12991,14603,205,7,375.0,53.57142857142857,King,Best Available Rate,2019-06-03,2019-06-07,Friday,"07, June"
12992,14603,205,7,375.0,53.57142857142857,King,Best Available Rate,2019-06-03,2019-06-08,Saturday,"08, June"
12993,14603,205,7,375.0,53.57142857142857,King,Best Available Rate,2019-06-03,2019-06-09,Sunday,"09, June"
12994,14655,206,1,0.0,0.0,Double ,Best Available Rate,2019-06-08,2019-06-09,Sunday,"09, June"
12995,14609,111,1,90.0,90.0,Upscale Jacuzzi King,Best Available Rate,2019-06-04,2019-06-04,Tuesday,"04, June"
12996,14610,105,3,264.0,88.0,Premier King,Best Available Rate,2019-06-05,2019-06-10,Monday,"10, June"
12997,14610,105,3,264.0,88.0,Premier King,Best Available Rate,2019-06-05,2019-06-11,Tuesday,"11, June"
12998,14610,105,3,264.0,88.0,Premier King,Best Available Rate,2019-06-05,2019-06-12,Wednesday,"12, June"
12999,14618,105,1,78.0,78.0,Premier King,Best Available Rate,2019-06-05,2019-06-05,Wednesday,"05, June"
13000,14622,201,1,73.0,73.0,King,Booking.com,2019-06-06,2019-06-06,Thursday,"06, June"
13001,14623,106,1,78.0,78.0,Double ,Best Available Rate,2019-06-06,2019-06-07,Friday,"07, June"
13002,14788,102,1,88.0,88.0,Sweetheart King,Best Available Rate,2019-06-23,2019-06-16,Sunday,"16, June"
13003,14628,104,1,68.0,68.0,Double ,Best Available Rate,2019-06-06,2019-06-06,Thursday,"06, June"
13004,14967,204,2,112.86,56.43,King,Best Available Rate,2019-07-14,2019-07-15,Monday,"15, July"
13005,14967,204,2,112.86,56.43,King,Best Available Rate,2019-07-14,2019-07-16,Tuesday,"16, July"
13006,15088,107,30,1095.0,36.5,King,Best Available Rate,2019-07-29,2019-08-20,Tuesday,"20, August"
13007,15088,107,30,1095.0,36.5,King,Best Available Rate,2019-07-29,2019-08-21,Wednesday,"21, August"
13008,15088,107,30,1095.0,36.5,King,Best Available Rate,2019-07-29,2019-08-22,Thursday,"22, August"
13009,15088,107,30,1095.0,36.5,King,Best Available Rate,2019-07-29,2019-08-23,Friday,"23, August"
13010,15088,107,30,1095.0,36.5,King,Best Available Rate,2019-07-29,2019-08-24,Saturday,"24, August"
13011,15088,107,30,1095.0,36.5,King,Best Available Rate,2019-07-29,2019-08-25,Sunday,"25, August"
13012,15088,107,30,1095.0,36.5,King,Best Available Rate,2019-07-29,2019-08-26,Monday,"26, August"
13013,15088,107,30,1095.0,36.5,King,Best Available Rate,2019-07-29,2019-08-27,Tuesday,"27, August"
