,avg_daily_rate,booking_date,rate_type,reservation_date,reservation_date_short,reservation_no,reservation_weekday,room_no,room_type,total_nights,total_rate,Room Count,Month,Week,Quarter,Season
132,58.0,2018-09-02,Expedia,2018-09-02,"02, September",9997,Sunday,103,King,1,58.0,1,9,35,3,Fall
133,58.0,2018-09-04,Expedia,2018-09-04,"04, September",10010,Tuesday,202,King,1,58.0,1,9,36,3,Fall
134,58.0,2018-09-07,Expedia,2018-09-07,"07, September",10046,Friday,104,Double ,1,58.0,1,9,36,3,Fall
135,58.0,2018-09-08,Expedia,2018-09-08,"08, September",10059,Saturday,105,Premier King,1,58.0,1,9,36,3,Fall
136,58.0,2018-09-09,Expedia,2018-09-09,"09, September",10063,Sunday,206,Double ,1,58.0,1,9,36,3,Fall
137,58.0,2018-09-10,Best Available Rate,2018-09-10,"10, September",10073,Monday,105,Premier King,2,116.0,1,9,37,3,Fall
138,58.0,2018-09-10,Best Available Rate,2018-09-11,"11, September",10073,Tuesday,105,Premier King,2,116.0,1,9,37,3,Fall
139,58.0,2018-09-11,Best Available Rate,2018-09-12,"12, September",10095,Wednesday,212,King,1,58.0,1,9,37,3,Fall
140,58.0,2018-09-11,Best Available Rate,2018-09-11,"11, September",10087,Tuesday,204,King,1,58.0,1,9,37,3,Fall
141,58.0,2018-09-12,Best Available Rate,2018-09-11,"11, September",10098,Tuesday,112,Upscale King,1,58.0,1,9,37,3,Fall
142,58.0,2018-09-13,Best Available Rate,2018-09-13,"13, September",10107,Thursday,108,Double ,1,58.0,1,9,37,3,Fall
143,58.0,2018-09-16,Best Available Rate,2018-09-16,"16, September",10147,Sunday,207,King,1,58.0,1,9,37,3,Fall
144,58.0,2018-09-16,Best Available Rate,2018-09-20,"20, September",10154,Thursday,107,King,1,58.0,1,9,38,3,Fall
145,58.0,2018-10-06,Expedia,2018-10-07,"07, October",10380,Sunday,205,King,2,116.0,1,10,40,4,Fall
146,58.0,2018-10-06,Expedia,2018-10-08,"08, October",10380,Monday,205,King,2,116.0,1,10,41,4,Fall
147,58.0,2018-10-09,Expedia,2018-10-10,"10, October",10398,Wednesday,106,Double ,2,116.0,1,10,41,4,Fall
148,58.0,2018-10-09,Expedia,2018-10-11,"11, October",10398,Thursday,106,Double ,2,116.0,1,10,41,4,Fall
149,58.0,2018-10-10,Expedia,2018-10-10,"10, October",10408,Wednesday,109,Double ,1,58.0,1,10,41,4,Fall
150,58.0,2018-10-14,Expedia,2018-10-14,"14, October",10462,Sunday,104,Double ,1,58.0,1,10,41,4,Fall
151,58.0,2018-10-17,Expedia,2018-10-17,"17, October",10496,Wednesday,105,Premier King,1,58.0,1,10,42,4,Fall
152,58.0,2018-12-12,Expedia,2018-12-12,"12, December",12197,Wednesday,104,Double ,1,58.0,1,12,50,4,Winter
153,58.0,2018-12-17,Expedia,2018-12-17,"17, December",12246,Monday,107,King,2,116.0,1,12,51,4,Winter
154,58.0,2018-12-17,Expedia,2018-12-18,"18, December",12246,Tuesday,107,King,2,116.0,1,12,51,4,Winter
155,58.0,2018-12-18,Expedia,2018-12-18,"18, December",12253,Tuesday,201,King,1,58.0,1,12,51,4,Winter
156,58.0,2018-12-22,Expedia,2018-12-22,"22, December",12302,Saturday,112,Upscale King,1,58.0,1,12,51,4,Winter
157,58.0,2018-12-22,Expedia,2018-12-22,"22, December",12304,Saturday,107,King,1,58.0,1,12,51,4,Winter
158,58.01,2016-10-09,Expedia,2016-10-09,"09, October",1235,Sunday,210,Double ,1,58.01,1,10,40,4,Fall
159,58.01,2016-10-13,Expedia,2016-11-02,"02, November",1288,Wednesday,112,Upscale King,1,58.01,1,11,44,4,Fall
160,58.01,2016-10-14,Expedia,2016-10-14,"14, October",1302,Friday,102,Sweetheart King,1,58.01,1,10,41,4,Fall
161,58.01,2016-10-14,Expedia,2016-10-14,"14, October",1312,Friday,107,King,1,58.01,1,10,41,4,Fall
162,58.01,2016-10-18,Expedia,2016-10-27,"27, October",1371,Thursday,107,King,1,58.01,1,10,43,4,Fall
163,58.01,2016-10-20,Expedia,2016-10-24,"24, October",1380,Monday,201,King,1,58.01,1,10,43,4,Fall
164,58.01,2016-10-25,Expedia,2016-10-26,"26, October",1427,Wednesday,105,Premier King,1,58.01,1,10,43,4,Fall
165,58.01,2016-10-25,Expedia,2016-10-26,"26, October",1430,Wednesday,202,King,1,58.01,1,10,43,4,Fall
166,58.01,2016-10-25,Expedia,2016-11-01,"01, November",1431,Tuesday,108,Double ,1,58.01,1,11,44,4,Fall
167,58.01,2016-10-25,Expedia,2016-10-26,"26, October",1432,Wednesday,201,King,1,58.01,1,10,43,4,Fall
168,58.04,2018-05-01,Expedia,2018-05-01,"01, May",8905,Tuesday,107,King,1,58.04,1,5,18,2,Spring
169,58.22,2019-04-28,Best Available Rate,2019-04-28,"28, April",14216,Sunday,101,Double ,1,58.22,1,4,17,2,Spring
170,58.22,2019-05-01,Best Available Rate,2019-05-01,"01, May",14253,Wednesday,104,Double ,1,58.22,1,5,18,2,Spring
171,58.22,2019-04-29,Best Available Rate,2019-04-29,"29, April",14227,Monday,108,Double ,1,58.22,1,4,18,2,Spring
172,58.22,2019-05-19,Best Available Rate,2019-05-19,"19, May",14480,Sunday,106,Double ,1,58.22,1,5,20,2,Spring
173,58.22,2019-07-24,Best Available Rate,2019-07-24,"24, July",15055,Wednesday,101,Double ,1,58.22,1,7,30,3,Summer
174,58.22,2019-08-05,Best Available Rate,2019-08-05,"05, August",15155,Monday,112,Upscale King,1,58.22,1,8,32,3,Summer
175,58.22,2019-08-07,Best Available Rate,2019-08-06,"06, August",15163,Tuesday,101,Double ,1,58.22,1,8,32,3,Summer
176,58.22,2019-08-13,Best Available Rate,2019-08-13,"13, August",15214,Tuesday,204,King,1,58.22,1,8,33,3,Summer
177,58.22,2019-08-13,Best Available Rate,2019-08-13,"13, August",15219,Tuesday,211,Upscale King,1,58.22,1,8,33,3,Summer
178,58.22,2019-08-15,Best Available Rate,2019-08-15,"15, August",15240,Thursday,204,King,1,58.22,1,8,33,3,Summer
179,58.22,2019-09-04,Best Available Rate,2019-09-03,"03, September",15394,Tuesday,105,Premier King,1,58.22,1,9,36,3,Fall
180,58.3,2019-04-20,Best Available Rate,2019-04-21,"21, April",14130,Sunday,103,King,2,116.6,1,4,16,2,Spring
181,58.3,2019-04-20,Best Available Rate,2019-04-22,"22, April",14130,Monday,103,King,2,116.6,1,4,17,2,Spring
182,58.3,2019-05-17,Best Available Rate,2019-05-17,"17, May",14455,Friday,109,Double ,2,116.6,1,5,20,2,Spring
183,58.3,2019-05-17,Best Available Rate,2019-05-18,"18, May",14455,Saturday,109,Double ,2,116.6,1,5,20,2,Spring
184,58.3,2019-06-28,Best Available Rate,2019-06-28,"28, June",14850,Friday,203,King,2,116.6,1,6,26,2,Summer
185,58.3,2019-06-28,Best Available Rate,2019-06-29,"29, June",14850,Saturday,203,King,2,116.6,1,6,26,2,Summer
186,58.5,2018-08-30,Best Available Rate,2018-09-18,"18, September",9961,Tuesday,101,Double ,2,117.0,1,9,38,3,Fall
187,58.5,2018-08-30,Best Available Rate,2018-09-19,"19, September",9961,Wednesday,101,Double ,2,117.0,1,9,38,3,Fall
188,59.0,2016-08-18,Best Available Rate,2016-08-18,"18, August",575,Thursday,206,Double ,1,59.0,1,8,33,3,Summer
189,59.0,2016-08-11,Best Available Rate,2016-08-11,"11, August",475,Thursday,207,King,1,59.0,1,8,32,3,Summer
190,59.0,2016-08-11,Best Available Rate,2016-08-11,"11, August",471,Thursday,108,Double ,1,59.0,1,8,32,3,Summer
191,59.0,2016-08-15,Best Available Rate,2016-08-14,"14, August",535,Sunday,208,Double ,1,59.0,1,8,32,3,Summer
192,59.0,2016-08-19,Expedia,2016-08-20,"20, August",586,Saturday,103,King,1,59.0,1,8,33,3,Summer
193,59.0,2016-08-28,Best Available Rate,2016-08-28,"28, August",705,Sunday,209,Double ,6,354.0,1,8,34,3,Summer
194,59.0,2016-08-28,Best Available Rate,2016-08-29,"29, August",705,Monday,209,Double ,6,354.0,1,8,35,3,Summer
195,59.0,2016-08-28,Best Available Rate,2016-08-30,"30, August",705,Tuesday,209,Double ,6,354.0,1,8,35,3,Summer
196,59.0,2016-08-28,Best Available Rate,2016-08-31,"31, August",705,Wednesday,209,Double ,6,354.0,1,8,35,3,Summer
197,59.0,2016-08-28,Best Available Rate,2016-09-01,"01, September",705,Thursday,209,Double ,6,354.0,1,9,35,3,Fall
198,59.0,2016-08-28,Best Available Rate,2016-09-02,"02, September",705,Friday,209,Double ,6,354.0,1,9,35,3,Fall
199,59.0,2016-09-07,Best Available Rate,2016-09-07,"07, September",816,Wednesday,207,King,2,118.0,1,9,36,3,Fall
200,59.0,2016-09-07,Best Available Rate,2016-09-08,"08, September",816,Thursday,207,King,2,118.0,1,9,36,3,Fall
201,59.0,2016-09-09,Best Available Rate,2016-09-09,"09, September",859,Friday,207,King,1,59.0,1,9,36,3,Fall
202,59.0,2016-09-08,Best Available Rate,2016-09-07,"07, September",838,Wednesday,212,King,2,118.0,1,9,36,3,Fall
203,59.0,2016-09-08,Best Available Rate,2016-09-08,"08, September",838,Thursday,212,King,2,118.0,1,9,36,3,Fall
204,59.0,2016-09-22,Expedia,2016-09-22,"22, September",997,Thursday,103,King,1,59.0,1,9,38,3,Fall
205,59.0,2016-09-28,Expedia,2016-09-28,"28, September",1096,Wednesday,110,Premier King,1,59.0,1,9,39,3,Fall
206,59.0,2016-12-07,Expedia,2016-12-07,"07, December",1854,Wednesday,201,King,1,59.0,1,12,49,4,Winter
207,59.0,2016-12-21,Expedia,2016-12-25,"25, December",1999,Sunday,208,Double ,1,59.0,1,12,51,4,Winter
208,59.0,2016-12-22,Expedia,2016-12-30,"30, December",2014,Friday,108,Double ,1,59.0,1,12,52,4,Winter
209,59.0,2016-12-23,Expedia,2016-12-24,"24, December",2028,Saturday,205,King,2,118.0,1,12,51,4,Winter
210,59.0,2016-12-23,Expedia,2016-12-25,"25, December",2028,Sunday,205,King,2,118.0,1,12,51,4,Winter
211,59.0,2016-12-24,Expedia,2016-12-30,"30, December",2033,Friday,201,King,1,59.0,1,12,52,4,Winter
212,59.0,2017-01-04,Expedia,2017-01-10,"10, January",2205,Tuesday,207,King,1,59.0,1,1,2,1,Winter
213,59.0,2017-01-05,Expedia,2017-01-10,"10, January",2224,Tuesday,111,Upscale Jacuzzi King,1,59.0,1,1,2,1,Winter
214,59.0,2017-01-07,Expedia,2017-01-10,"10, January",2265,Tuesday,108,Double ,1,59.0,1,1,2,1,Winter
215,59.0,2017-01-07,Expedia,2017-01-10,"10, January",2266,Tuesday,210,Double ,1,59.0,1,1,2,1,Winter
216,59.0,2017-01-08,Expedia,2017-01-10,"10, January",2279,Tuesday,206,Double ,1,59.0,1,1,2,1,Winter
217,59.0,2017-05-06,Best Available Rate,2017-05-08,"08, May",4193,Monday,111,Upscale Jacuzzi King,1,59.0,1,5,19,2,Spring
218,59.0,2017-08-07,Best Available Rate,2017-08-07,"07, August",5222,Monday,103,King,5,295.0,1,8,32,3,Summer
219,59.0,2017-08-07,Best Available Rate,2017-08-08,"08, August",5222,Tuesday,103,King,5,295.0,1,8,32,3,Summer
220,59.0,2017-08-07,Best Available Rate,2017-08-09,"09, August",5222,Wednesday,103,King,5,295.0,1,8,32,3,Summer
221,59.0,2017-08-07,Best Available Rate,2017-08-10,"10, August",5222,Thursday,103,King,5,295.0,1,8,32,3,Summer
222,59.0,2017-08-07,Best Available Rate,2017-08-11,"11, August",5222,Friday,103,King,5,295.0,1,8,32,3,Summer
223,59.0,2018-02-18,Best Available Rate,2018-02-18,"18, February",7766,Sunday,203,King,1,59.0,1,2,7,1,Winter
224,59.0,2018-09-04,Best Available Rate,2018-09-04,"04, September",10014,Tuesday,107,King,5,295.0,1,9,36,3,Fall
225,59.0,2018-09-04,Best Available Rate,2018-09-05,"05, September",10014,Wednesday,107,King,5,295.0,1,9,36,3,Fall
226,59.0,2018-09-04,Best Available Rate,2018-09-06,"06, September",10014,Thursday,107,King,5,295.0,1,9,36,3,Fall
227,59.0,2018-09-04,Best Available Rate,2018-09-07,"07, September",10014,Friday,107,King,5,295.0,1,9,36,3,Fall
228,59.0,2018-09-04,Best Available Rate,2018-09-08,"08, September",10014,Saturday,107,King,5,295.0,1,9,36,3,Fall
229,59.0,2018-11-02,Best Available Rate,2018-11-04,"04, November",10673,Sunday,212,King,5,295.0,1,11,44,4,Fall
230,59.0,2018-11-02,Best Available Rate,2018-11-05,"05, November",10673,Monday,212,King,5,295.0,1,11,45,4,Fall
231,59.0,2018-11-02,Best Available Rate,2018-11-06,"06, November",10673,Tuesday,212,King,5,295.0,1,11,45,4,Fall
232,59.0,2018-11-02,Best Available Rate,2018-11-07,"07, November",10673,Wednesday,212,King,5,295.0,1,11,45,4,Fall
233,59.0,2018-11-02,Best Available Rate,2018-11-08,"08, November",10673,Thursday,212,King,5,295.0,1,11,45,4,Fall
234,59.0,2019-01-30,Best Available Rate,2019-02-14,"14, February",12851,Thursday,106,Double ,1,59.0,1,2,7,1,Winter
235,59.0,2019-02-04,Best Available Rate,2019-02-15,"15, February",12912,Friday,106,Double ,1,59.0,1,2,7,1,Winter
236,59.04,2018-12-13,Best Available Rate,2018-12-13,"13, December",12207,Thursday,201,King,1,59.04,1,12,50,4,Winter
237,59.04,2019-08-30,Best Available Rate,2019-08-29,"29, August",15353,Thursday,205,King,2,118.08,1,8,35,3,Summer
238,59.04,2019-08-30,Best Available Rate,2019-08-30,"30, August",15353,Friday,205,King,2,118.08,1,8,35,3,Summer
239,59.13,2017-08-24,Booking.com,2017-08-26,"26, August",5419,Saturday,208,Double ,4,236.52,1,8,34,3,Summer
240,59.13,2017-08-24,Booking.com,2017-08-27,"27, August",5419,Sunday,208,Double ,4,236.52,1,8,34,3,Summer
241,59.13,2017-08-24,Booking.com,2017-08-28,"28, August",5419,Monday,208,Double ,4,236.52,1,8,35,3,Summer
242,59.13,2017-08-24,Booking.com,2017-08-29,"29, August",5419,Tuesday,208,Double ,4,236.52,1,8,35,3,Summer
243,59.15,2016-08-05,Expedia,2016-08-15,"15, August",390,Monday,206,Double ,2,118.3,1,8,33,3,Summer
244,59.15,2016-08-05,Expedia,2016-08-16,"16, August",390,Tuesday,206,Double ,2,118.3,1,8,33,3,Summer
245,59.166666666666664,2019-07-16,Expedia,2019-07-26,"26, July",14989,Friday,204,King,3,177.5,1,7,30,3,Summer
246,59.166666666666664,2019-07-16,Expedia,2019-07-27,"27, July",14989,Saturday,204,King,3,177.5,1,7,30,3,Summer
